product_id,brand,category,subcategory,sport_type,gender_target,price,discount,stock_status,size,color,material,weight,cushioning_level,arch_support,breathability,waterproof,seasonality,avg_rating,review_count,sales_rank,product_description
NK13710267,Nike,apparel,tops-and-t-shirts,yoga,women,45.68,0.2,in_stock,S,black,polyester,274,1,medium,4,False,all-season,4.35,24,4726,"Nike Yoga Luxe Dri-FIT - Women's Long-Sleeve Ribbed Top. Women's tops and t shirts in black. Breathable polyester build, all-season wear."
NK13817865,Nike,apparel,tops-and-t-shirts,football,women,48.86,0.3,in_stock,M,multi,polyester,246,1,medium,4,False,winter,4.27,32,3875,"Nike F.C. Barcelona - Women's Nike Dri-FIT Pre-Match Football Top. Women's tops and t shirts in multi. Breathable polyester build, winter wear."
NK12939744,Nike,apparel,tops-and-t-shirts,running,women,47.59,0.25,in_stock,L,black,polyester,251,1,medium,4,False,all-season,4.52,94,1881,"Nike Dri-FIT - Women's Running Crew. Women's tops and t shirts in black. Breathable polyester build, all-season wear."
NK13914062,Nike,apparel,tops-and-t-shirts,tennis,women,69.79,0.0,in_stock,S,multi,cotton,232,1,medium,4,False,summer,3.89,84,3268,"Nike Naomi Osaka Collection - Women's Cropped Tennis Top. Women's tops and t shirts in multi. Breathable cotton build, summer wear."
NK13913981,Nike,apparel,tops-and-t-shirts,tennis,women,69.79,0.0,in_stock,L,navy,cotton,256,1,medium,4,False,all-season,4.36,72,3008,"Nike Naomi Osaka Collection - Women's Cropped Tennis Top. Women's tops and t shirts in navy. Breathable cotton build, all-season wear."
NK12861586,Nike,apparel,tops-and-t-shirts,football,women,57.75,0.35,out_of_stock,XL,white,cotton,260,1,medium,4,False,summer,4.09,6,7982,"Nike Korea 2020 Stadium Away - Women's Football Shirt. Women's tops and t shirts in white. Breathable cotton build, summer wear."
NK14078475,Nike,apparel,tops-and-t-shirts,running,women,69.79,0.0,in_stock,S,multi,polyester,231,1,medium,4,False,all-season,4.78,45,3432,"Nike Dri-FIT - Women's Running Midlayer. Women's tops and t shirts in multi. Breathable polyester build, all-season wear."
NK14072409,Jordan,apparel,tops-and-t-shirts,basketball,women,50.74,0.0,in_stock,M,beige,cotton,273,1,medium,4,False,summer,4.6,35,4069,"Jordan Artist Series by Mia Lee - Women's T-Shirt. Women's tops and t shirts in beige. Breathable cotton build, summer wear."
NK14072405,Jordan,apparel,tops-and-t-shirts,basketball,women,50.74,0.0,in_stock,L,black,cotton,183,1,medium,4,False,winter,4.07,4,9267,"Jordan Artist Series by Mia Lee - Women's T-Shirt. Women's tops and t shirts in black. Breathable cotton build, winter wear."
NK13695254,Nike,apparel,tops-and-t-shirts,outdoor,women,101.54,0.0,in_stock,M,multi,polyester,294,1,medium,5,True,winter,4.71,13,6660,"Nike ACG Dri-FIT ADV 'Crater Lookout' - Women's Cropped All-Over Print Top. Women's tops and t shirts in multi. Highly breathable polyester build, waterproof, winter wear."
NK13808230,Nike,apparel,tops-and-t-shirts,lifestyle,women,39.97,0.3,in_stock,L,black,polyester,216,1,medium,4,False,summer,4.57,43,2911,"Nike Dri-FIT One Luxe - Women's Slim Fit Printed Top. Women's tops and t shirts in black. Breathable polyester build, summer wear."
NK13817987,Jordan,apparel,tops-and-t-shirts,football,women,62.19,0.3,in_stock,S,white,polyester,292,1,medium,4,False,all-season,4.45,3,8765,"Jordan Paris Saint-Germain 2022/23 Stadium Fourth - Women's Nike Dri-FIT Football Shirt. Women's tops and t shirts in white. Breathable polyester build, all-season wear."
NK12871642,Nike,apparel,tops-and-t-shirts,football,women,57.75,0.35,in_stock,S,white,cotton,279,1,medium,4,False,all-season,4.3,10,6619,"Nike Nigeria 2020 Stadium Home - Women's Football Shirt. Women's tops and t shirts in white. Breathable cotton build, all-season wear."
NK13432258,Nike,apparel,tops-and-t-shirts,lifestyle,women,28.54,0.196,in_stock,XL,pink,cotton,292,1,medium,4,False,winter,4.68,25,3959,"Nike Sportswear - Women's T-Shirt. Women's tops and t shirts in pink. Breathable cotton build, winter wear."
NK13809131,Nike,apparel,tops-and-t-shirts,running,women,38.7,0.197,in_stock,S,black,polyester,124,1,medium,5,False,summer,4.05,13,6719,"Nike Dri-FIT - Women's Running Tank. Women's tops and t shirts in black. Highly breathable polyester build, summer wear."
NK13145268,Nike,apparel,tops-and-t-shirts,football,women,57.75,0.35,in_stock,XS,multi,cotton,254,1,medium,4,False,summer,4.38,96,1844,"Nike F.C. Barcelona 2021/22 Stadium Home - Women's Football Shirt. Women's tops and t shirts in multi. Breathable cotton build, summer wear."
NK13617663,Nike,apparel,tops-and-t-shirts,football,women,55.84,0.2,in_stock,XL,multi,cotton,269,1,medium,4,False,all-season,4.97,60,2218,"Nike Netherlands - Women's Nike Pre-Match Football Top. Women's tops and t shirts in multi. Breathable cotton build, all-season wear."
NK13789017,Nike,apparel,tops-and-t-shirts,running,women,47.59,0.25,in_stock,L,black,polyester,273,1,medium,4,False,all-season,4.81,4,7976,"Nike Dri-FIT Icon Clash - Women's Long-Sleeve Running Top. Women's tops and t shirts in black. Breathable polyester build, all-season wear."
NK13928746,Jordan,apparel,tops-and-t-shirts,football,women,41.85,0.0,in_stock,L,multi,cotton,286,1,medium,4,False,all-season,4.81,7,7543,"Jordan Paris Saint-Germain - Women's T-Shirt. Women's tops and t shirts in multi. Breathable cotton build, all-season wear."
NK13817924,Nike,apparel,tops-and-t-shirts,football,women,53.94,0.346,out_of_stock,XS,multi,polyester,280,1,medium,4,False,all-season,4.76,104,1468,"Nike Paris Saint-Germain Strike Fourth - Women's Nike Dri-FIT Football Drill Top. Women's tops and t shirts in multi. Breathable polyester build, all-season wear."
NK13923496,Jordan,apparel,tops-and-t-shirts,basketball,women,35.5,0.0,in_stock,M,orange,cotton,275,1,medium,4,False,all-season,4.1,48,3917,"Jordan Essentials - Women's T-Shirt. Women's tops and t shirts in orange. Breathable cotton build, all-season wear."
NK13308193,Nike,apparel,tops-and-t-shirts,football,women,52.67,0.245,in_stock,XS,multi,polyester,151,1,medium,4,False,summer,4.85,0,9908,"Nike Paris Saint-Germain Away - Women's Nike Dri-FIT Short-Sleeve Football Top. Women's tops and t shirts in multi. Breathable polyester build, summer wear."
NK13086490,Nike,apparel,tops-and-t-shirts,football,women,76.16,0.2,in_stock,XL,white,polyester,281,1,medium,4,False,all-season,4.82,152,1308,"Nike Netherlands 2022 Stadium Away - Women's Nike Dri-FIT Football Shirt. Women's tops and t shirts in white. Breathable polyester build, all-season wear."
NK13168583,Nike,apparel,tops-and-t-shirts,football,women,49.49,0.35,in_stock,S,multi,cotton,261,1,medium,4,False,all-season,2.98,23,6590,"Nike F.C. Barcelona Strike - Women's Football Drill Top. Women's tops and t shirts in multi. Breathable cotton build, all-season wear."
NK13078890,Nike,apparel,tops-and-t-shirts,lifestyle,women,50.74,0.0,in_stock,M,multi,cotton,163,1,medium,4,False,all-season,4.76,21,5070,"Nike Team 31 Courtside - Women's Nike NBA Short-Sleeve T-Shirt. Women's tops and t shirts in multi. Breathable cotton build, all-season wear."
NK13145285,Nike,apparel,tops-and-t-shirts,football,women,57.75,0.35,in_stock,M,white,cotton,258,1,medium,4,False,all-season,4.59,7,6984,"Nike Tottenham Hotspur 2021/22 Stadium Home - Women's Football Shirt. Women's tops and t shirts in white. Breathable cotton build, all-season wear."
NK13823588,Jordan,apparel,tops-and-t-shirts,basketball,women,47.59,0.25,in_stock,S,multi,cotton,207,1,medium,4,False,summer,4.37,122,1666,"Jordan Essentials - Women's Cropped Top. Women's tops and t shirts in multi. Breathable cotton build, summer wear."
NK13891144,Nike,apparel,tops-and-t-shirts,football,women,50.74,0.0,in_stock,L,multi,polyester,164,1,medium,4,False,all-season,4.7,45,3434,"Nike Paris Saint-Germain Strike - Women's Nike Dri-FIT Short-Sleeve Football Top. Women's tops and t shirts in multi. Breathable polyester build, all-season wear."
NK12816262,Nike,apparel,tops-and-t-shirts,football,women,62.19,0.3,in_stock,M,red,cotton,275,1,medium,4,False,winter,4.59,18,4876,"Nike Portugal 2020 Stadium Home - Women's Football Shirt. Women's tops and t shirts in red. Breathable cotton build, winter wear."
NK13913968,Nike,apparel,tops-and-t-shirts,running,women,55.84,0.397,in_stock,S,orange,polyester,255,1,medium,5,False,summer,4.73,1,9319,"Nike Dri-FIT ADV Ace - Women's Golf Polo. Women's tops and t shirts in orange. Highly breathable polyester build, summer wear."
NK13823539,Jordan,apparel,tops-and-t-shirts,basketball,women,33.62,0.197,in_stock,M,black,cotton,264,1,medium,4,False,all-season,4.64,11,6153,"Jordan (Her)itage - Women's Boxy Graphic T-Shirt. Women's tops and t shirts in black. Breathable cotton build, all-season wear."
NK13603409,Nike,apparel,tops-and-t-shirts,football,women,33.62,0.197,in_stock,M,multi,cotton,169,1,medium,4,False,summer,4.7,5,7737,"Nike FFF Academy Pro - Women's Nike Short-Sleeve Football Top. Women's tops and t shirts in multi. Breathable cotton build, summer wear."
NK13914180,Nike,apparel,tops-and-t-shirts,running,women,76.14,0.0,in_stock,XS,black,polyester,263,1,medium,5,False,all-season,4.42,13,6994,"Nike Dri-FIT ADV AeroSwift - Women's Running Crop Top. Women's tops and t shirts in black. Highly breathable polyester build, all-season wear."
NK13426126,Nike,apparel,tops-and-t-shirts,running,women,45.68,0.2,low_stock,M,white,polyester,169,1,medium,5,False,summer,4.63,7,7281,"Nike Dri-FIT ADV Aura - Women's Slim-Fit Tank. Women's tops and t shirts in white. Highly breathable polyester build, summer wear."
NK13807868,Nike,apparel,tops-and-t-shirts,running,women,45.68,0.2,in_stock,XXL,pink,polyester,151,1,medium,5,False,summer,4.91,65,2107,"Nike Dri-FIT ADV Aura - Women's Slim-Fit Tank. Women's tops and t shirts in pink. Highly breathable polyester build, summer wear."
NK13823630,Jordan,apparel,tops-and-t-shirts,basketball,women,34.25,0.289,in_stock,XXL,multi,cotton,249,1,medium,4,False,all-season,3.18,180,1952,"Jordan Essentials - Women's Boxy T-Shirt. Women's tops and t shirts in multi. Breathable cotton build, all-season wear."
NK13188406,Nike,apparel,tops-and-t-shirts,football,women,76.14,0.0,in_stock,XL,white,polyester,219,1,medium,4,False,summer,4.88,20,5169,"Nike F.C. Dri-FIT - Football Top. Women's tops and t shirts in white. Breathable polyester build, summer wear."
NK13626487,Nike,apparel,tops-and-t-shirts,football,women,55.84,0.2,in_stock,L,black,cotton,263,1,medium,4,False,all-season,4.24,5,8430,"Nike FFF - Women's Nike Pre-Match Football Top. Women's tops and t shirts in black. Breathable cotton build, all-season wear."
NK12872773,Nike,apparel,tops-and-t-shirts,lifestyle,women,114.24,0.0,in_stock,M,multi,knit,301,1,medium,4,False,all-season,4.7,14,6555,"Nike x Gyakusou - Women's Knit Top. Women's tops and t shirts in multi. Breathable knit build, all-season wear."
NK12896858,Nike,apparel,tops-and-t-shirts,lifestyle,women,114.24,0.0,low_stock,XS,black,knit,242,1,medium,4,False,summer,4.39,12,7371,"Nike x Gyakusou - Women's Knit Top. Women's tops and t shirts in black. Breathable knit build, summer wear."
NK13422691,Nike,apparel,tops-and-t-shirts,lifestyle,women,33.62,0.197,in_stock,L,red,cotton,271,1,medium,4,False,all-season,4.88,186,1059,"Nike Sportswear Collection Essentials - Women's Long-Sleeve Mock Top. Women's tops and t shirts in red. Breathable cotton build, all-season wear."
NK13596158,Nike,apparel,tops-and-t-shirts,football,women,101.56,0.2,in_stock,S,multi,polyester,308,1,medium,4,False,all-season,4.35,24,5013,"Nike Netherlands Strike - Women's Nike Dri-FIT Football Drill Top. Women's tops and t shirts in multi. Breathable polyester build, all-season wear."
NK13809083,Nike,apparel,tops-and-t-shirts,running,women,38.7,0.197,out_of_stock,S,black,polyester,113,1,medium,5,False,summer,4.14,157,1578,"Nike Air Dri-FIT - Women's Running Tank. Women's tops and t shirts in black. Highly breathable polyester build, summer wear."
NK13918993,Nike,apparel,tops-and-t-shirts,skateboarding,women,38.04,0.0,in_stock,XL,multi,cotton,272,1,medium,4,False,all-season,4.44,3,9214,"Nike SB - Logo Skate T-Shirt. Women's tops and t shirts in multi. Breathable cotton build, all-season wear."
NK13151978,Nike,apparel,tops-and-t-shirts,skateboarding,women,38.04,0.0,in_stock,XS,white,cotton,277,1,medium,4,False,summer,4.43,22,5394,"Nike SB - Logo Skate T-Shirt. Women's tops and t shirts in white. Breathable cotton build, summer wear."
NK12879476,Nike,apparel,tops-and-t-shirts,football,women,62.19,0.3,in_stock,M,white,cotton,271,1,medium,4,False,all-season,4.74,5,7611,"Nike Greece 2020 Stadium Home - Women's Football Shirt. Women's tops and t shirts in white. Breathable cotton build, all-season wear."
NK13458649,Nike,apparel,tops-and-t-shirts,training,women,33.62,0.197,low_stock,S,multi,polyester,114,1,medium,5,False,summer,4.58,19,4847,"Nike Dri-FIT (M) - Women's Tank (Maternity). Women's tops and t shirts in multi. Highly breathable polyester build, summer wear."
NK13882842,Nike,apparel,tops-and-t-shirts,football,women,29.15,0.0,in_stock,S,blue,cotton,236,1,medium,4,False,all-season,4.91,44,3063,"Nike F.C. Barcelona - Women's T-Shirt. Women's tops and t shirts in blue. Breathable cotton build, all-season wear."
NK13823597,Jordan,apparel,tops-and-t-shirts,basketball,women,60.92,0.2,low_stock,XS,multi,cotton,195,1,medium,4,False,winter,4.83,3,8557,"Jordan (Her)itage - Women's Top. Women's tops and t shirts in multi. Breathable cotton build, winter wear."
NK13823601,Jordan,apparel,tops-and-t-shirts,basketball,women,60.92,0.2,in_stock,S,brown,cotton,219,1,medium,4,False,all-season,4.03,11,7277,"Jordan (Her)itage - Women's Top. Women's tops and t shirts in brown. Breathable cotton build, all-season wear."
NK13923501,Jordan,apparel,tops-and-t-shirts,basketball,women,60.92,0.2,in_stock,L,multi,cotton,286,1,medium,4,False,all-season,2.57,17,8273,"Jordan (Her)itage - Women's Top. Women's tops and t shirts in multi. Breathable cotton build, all-season wear."
NK12879478,Nike,apparel,tops-and-t-shirts,football,women,62.19,0.3,low_stock,XS,white,cotton,250,1,medium,4,False,all-season,4.26,29,4194,"Nike Turkey 2020 Stadium Home - Women's Football Shirt. Women's tops and t shirts in white. Breathable cotton build, all-season wear."
NK12886023,Nike,apparel,tops-and-t-shirts,football,women,66.64,0.3,in_stock,S,navy,fleece,443,1,medium,1,False,winter,4.41,3,8818,"Nike FFF - Fleece Long-Sleeve Football Crew. Women's tops and t shirts in navy. Warm and insulating fleece build, winter wear."
NK12919037,Nike,apparel,tops-and-t-shirts,football,women,48.86,0.3,low_stock,L,multi,cotton,284,1,medium,4,False,all-season,4.94,39,2730,"Nike F.C. Home Germany - Football Shirt. Women's tops and t shirts in multi. Breathable cotton build, all-season wear."
NK14078361,Nike,apparel,tops-and-t-shirts,lifestyle,women,63.44,0.0,in_stock,M,pink,polyester,225,1,medium,4,False,summer,4.44,40,4064,"Nike Dri-FIT Victory - Women's Sleeveless Golf Polo. Women's tops and t shirts in pink. Breathable polyester build, summer wear."
NK14078547,Nike,apparel,tops-and-t-shirts,lifestyle,women,63.44,0.0,in_stock,M,black,polyester,265,1,medium,4,False,summer,4.81,85,2239,"Nike Dri-FIT Victory - Women's Sleeveless Golf Polo. Women's tops and t shirts in black. Breathable polyester build, summer wear."
NK13922319,Nike,apparel,tops-and-t-shirts,football,women,101.56,0.2,in_stock,XL,black,polyester,211,1,medium,5,False,all-season,4.32,3,9187,"Nike England Strike Elite - Women's Nike Dri-FIT ADV Football Drill Top. Women's tops and t shirts in black. Highly breathable polyester build, all-season wear."
NK13977926,Nike,apparel,tops-and-t-shirts,training,women,33.62,0.197,in_stock,XXL,black,polyester,148,1,medium,5,False,summer,3.66,14,7059,"Nike Dri-FIT One Icon Clash - Women's Training Tank. Women's tops and t shirts in black. Highly breathable polyester build, summer wear."
NK13832879,Nike,apparel,tops-and-t-shirts,lifestyle,women,29.15,0.0,in_stock,S,pink,polyester,273,1,medium,4,False,all-season,4.73,22,4808,"Nike Dri-FIT (M) - Women's T-Shirt (Maternity). Women's tops and t shirts in pink. Breathable polyester build, all-season wear."
NK13921859,Jordan,apparel,tops-and-t-shirts,basketball,women,51.4,0.445,in_stock,L,purple,cotton,253,1,medium,4,False,all-season,4.5,29,3470,"Jordan 23 Engineered - Women's Top. Women's tops and t shirts in purple. Breathable cotton build, all-season wear."
NK13890917,Nike,apparel,tops-and-t-shirts,football,women,95.19,0.0,in_stock,XS,blue,polyester,208,1,medium,4,False,winter,4.49,24,5445,"Nike Chelsea F.C. 2022/23 Stadium Home - Women's Nike Dri-FIT Football Shirt. Women's tops and t shirts in blue. Breathable polyester build, winter wear."
NK13816559,Nike,apparel,tops-and-t-shirts,lifestyle,women,29.15,0.0,in_stock,XL,green,cotton,117,1,medium,5,False,summer,4.46,10,7175,"Nike Sportswear Essential - Women's Cami Tank. Women's tops and t shirts in green. Highly breathable cotton build, summer wear."
NK13079284,Nike,apparel,tops-and-t-shirts,lifestyle,women,40.6,0.2,out_of_stock,XL,black,polyester,187,1,medium,4,False,summer,4.3,25,4645,"Nike Dri-FIT - Women's Printed Short-Sleeve Golf Polo. Women's tops and t shirts in black. Breathable polyester build, summer wear."
NK13327379,Nike,apparel,tops-and-t-shirts,football,women,45.68,0.2,in_stock,L,black,polyester,154,1,medium,4,False,summer,4.73,1055,352,"Nike Paris Saint-Germain - Women's Nike Dri-FIT Short-Sleeve Football Top. Women's tops and t shirts in black. Breathable polyester build, summer wear."
NK13913833,Nike,apparel,tops-and-t-shirts,running,women,44.41,0.3,out_of_stock,XXL,green,polyester,251,1,medium,4,False,all-season,4.82,48,2462,"Nike Dri-FIT - Women's Running Crew. Women's tops and t shirts in green. Breathable polyester build, all-season wear."
